Ticket1,Ticket2,StandardTemperature,Wind,Humidity_dec,Spring,Summer,Winter,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday
16,164,0.4196848152,0.29537174985,0.37034040000000007,0,0,0,0,0,0,0,0,0
1,3,0.4047455396,0.13289254943,0.8478846,0,0,0,0,0,0,0,0,0
53,353,0.5246554868,0.22155355039000002,0.47754420000000003,0,0,0,0,0,0,0,0,0
2,24,0.2248806188,0.08866100096000001,0.5750022,0,0,0,0,0,0,0,0,0
48,120,0.7795135924,0.25104124937,0.3995778,0,0,0,0,0,0,0,0,0
33,97,0.7195586187999999,0.41352044979,0.31186559999999997,0,0,0,0,0,0,0,0,0
15,74,0.3148130792,0.22155355039000002,0.8478846,0,0,0,0,0,0,0,0,0
50,177,0.5097162112,0.16247920042000003,0.438561,0,0,0,0,0,0,0,0,0
7,111,0.644565434,0.08866100096000001,0.6822060000000001,0,0,0,0,0,0,0,0,0
2,8,0.5696711848,0.0,0.8089014,0,0,0,0,0,0,0,0,0
29,131,0.4047455396,0.25104124937,0.7991556,0,0,0,0,0,0,0,0,0
11,249,0.539693698,0.25104124937,0.8576304,0,0,0,0,0,0,0,0,0
2,12,0.1649256452,0.44310710078000004,0.38983199999999996,0,0,0,0,0,0,0,0,0
2,7,0.4196848152,0.16247920042000003,0.5262732,0,0,0,0,0,0,0,0,0
15,81,0.5097162112,0.10340485045,0.6237311999999999,0,0,0,0,0,0,0,0,0
5,34,0.449662302,0.1919668994,0.7504265999999999,0,0,0,0,0,0,0,0,0
79,138,0.8694460528,0.0,0.37034040000000007,0,0,0,0,0,0,0,0,0
6,16,0.5846104604,0.10340485045,0.6724602000000001,0,0,0,0,0,0,0,0,0
26,66,0.6145879472,0.38403275081,0.48729,0,0,0,0,0,0,0,0,0
17,564,0.449662302,0.10340485045,0.8576304,0,0,0,0,0,0,0,0,0
37,167,0.5246554868,0.29537174985,0.5457648,0,0,0,0,0,0,0,0,0
1,6,0.6145879472,0.13289254943,0.5165274,0,0,0,0,0,0,0,0,0
4,33,0.2248806188,0.16247920042000003,0.8478846,0,0,0,0,0,0,0,0,0
19,219,0.2248806188,0.25104124937,0.6822060000000001,0,0,0,0,0,0,0,0,0
45,119,0.6145879472,0.22155355039000002,0.3995778,0,0,0,0,0,0,0,0,0
136,240,0.7944528679999999,0.28062790035999996,0.5750022,0,0,0,0,0,0,0,0,0
50,221,0.5097162112,0.28062790035999996,0.2728824,0,0,0,0,0,0,0,0,0
68,322,0.49467799999999995,0.32495840084000005,0.35084879999999996,0,0,0,0,0,0,0,0,0
3,7,0.5246554868,0.0,0.8576304,0,0,0,0,0,0,0,0,0
38,259,0.5246554868,0.35444609982,0.6627144,0,0,0,0,0,0,0,0,0
150,297,0.4347230264,0.1919668994,0.4288152,0,0,0,0,0,0,0,0,0
36,79,0.2398198944,0.25104124937,0.37034040000000007,0,0,0,0,0,0,0,0,0
2,8,0.1199099472,0.28062790035999996,0.48729,0,0,0,0,0,0,0,0,0
2,63,0.2548581056,0.08866100096000001,0.7796639999999999,0,0,0,0,0,0,0,0,0
18,38,0.2248806188,0.13289254943,0.536019,0,0,0,0,0,0,0,0,0
2,28,0.344790566,0.10340485045,0.9355968,0,0,0,0,0,0,0,0,0
2,6,0.5246554868,0.10340485045,0.8576304,0,0,0,0,0,0,0,0,0
18,39,0.38970732840000005,0.08866100096000001,0.9161052,0,0,0,0,0,0,0,0,0
6,108,0.299774868,0.16247920042000003,0.438561,0,0,0,0,0,0,0,0,0
23,359,0.5246554868,0.08866100096000001,0.2144076,0,0,0,0,0,0,0,0,0
62,93,0.7045204076,0.32495840084000005,0.7211891999999999,0,0,0,0,0,0,0,0,0
1,8,0.4047455396,0.0,0.38983199999999996,0,0,0,0,0,0,0,0,0
24,137,0.449662302,0.0,0.6139854,0,0,0,0,0,0,0,0,0
57,386,0.644565434,0.35444609982,0.292374,0,0,0,0,0,0,0,0,0
21,115,0.6145879472,0.22155355039000002,0.4483068,0,0,0,0,0,0,0,0,0
5,23,0.49467799999999995,0.08866100096000001,0.8089014,0,0,0,0,0,0,0,0,0
3,9,0.6296261584,0.16247920042000003,0.6334770000000001,0,0,0,0,0,0,0,0,0
2,25,0.4347230264,0.1919668994,0.97458,0,0,0,0,0,0,0,0,0
302,270,0.689581132,0.25104124937,0.6432228000000001,0,0,0,0,0,0,0,0,0
1,2,0.449662302,0.1919668994,0.9161052,0,0,0,0,0,0,0,0,0
67,120,0.4796397888,0.0,0.7504265999999999,0,0,0,0,0,0,0,0,0
197,336,0.689581132,0.25104124937,0.2826282,0,0,0,0,0,0,0,0,0
2,4,0.5696711848,0.13289254943,0.8089014,0,0,0,0,0,0,0,0,0
3,169,0.1199099472,0.25104124937,0.5750022,0,0,0,0,0,0,0,0,0
2,6,0.3597298416,0.08866100096000001,0.7894098,0,0,0,0,0,0,0,0,0
20,90,0.4347230264,0.28062790035999996,0.6529685999999999,0,0,0,0,0,0,0,0,0
3,50,0.2398198944,0.0,0.8381388000000001,0,0,0,0,0,0,0,0,0
7,15,0.5846104604,0.16247920042000003,0.7114434,0,0,0,0,0,0,0,0,0
21,41,0.5846104604,0.29537174985,0.9161052,0,0,0,0,0,0,0,0,0
37,181,0.3297523548,0.13289254943,0.7894098,0,0,0,0,0,0,0,0,0
58,188,0.8094910792,0.16247920042000003,0.3021198,0,0,0,0,0,0,0,0,0
234,344,0.6145879472,0.1919668994,0.35084879999999996,0,0,0,0,0,0,0,0,0
35,155,0.5696711848,0.25104124937,0.8089014,0,0,0,0,0,0,0,0,0
57,240,0.689581132,0.25104124937,0.4483068,0,0,0,0,0,0,0,0,0
15,57,0.689581132,0.22155355039000002,0.6432228000000001,0,0,0,0,0,0,0,0,0
284,279,0.4647005132,0.22155355039000002,0.536019,0,0,0,0,0,0,0,0,0
147,274,0.4796397888,0.08866100096000001,0.7016975999999999,0,0,0,0,0,0,0,0,0
22,85,0.5246554868,0.13289254943,0.6237311999999999,0,0,0,0,0,0,0,0,0
17,107,0.5246554868,0.1919668994,0.6237311999999999,0,0,0,0,0,0,0,0,0
1,6,0.2248806188,0.0,0.5750022,0,0,0,0,0,0,0,0,0
7,125,0.2697973812,0.45785095026999995,0.40932359999999995,0,0,0,0,0,0,0,0,0
5,108,0.5097162112,0.0,0.7504265999999999,0,0,0,0,0,0,0,0,0
9,64,0.2248806188,0.13289254943,0.97458,0,0,0,0,0,0,0,0,0
42,111,0.7344978944,0.13289254943,0.41906940000000004,0,0,0,0,0,0,0,0,0
54,121,0.5097162112,0.10340485045,0.8089014,0,0,0,0,0,0,0,0,0
30,178,0.5246554868,0.0,0.9161052,0,0,0,0,0,0,0,0,0
21,281,0.449662302,0.0,0.5750022,0,0,0,0,0,0,0,0,0
28,145,0.5846104604,0.10340485045,0.7601724,0,0,0,0,0,0,0,0,0
102,215,0.644565434,0.13289254943,0.5652564,0,0,0,0,0,0,0,0,0
46,223,0.7045204076,0.22155355039000002,0.47754420000000003,0,0,0,0,0,0,0,0,0
78,256,0.6145879472,0.44310710078000004,0.34110300000000005,0,0,0,0,0,0,0,0,0
34,143,0.6596036452,0.22155355039000002,0.4970358,0,0,0,0,0,0,0,0,0
31,227,0.449662302,0.0,0.6139854,0,0,0,0,0,0,0,0,0
55,89,0.689581132,0.22155355039000002,0.536019,0,0,0,0,0,0,0,0,0
89,338,0.7344978944,0.28062790035999996,0.47754420000000003,0,0,0,0,0,0,0,0,0
121,202,0.4796397888,0.35444609982,0.40932359999999995,0,0,0,0,0,0,0,0,0
1,7,0.2548581056,0.08866100096000001,0.6822060000000001,0,0,0,0,0,0,0,0,0
71,493,0.7495361056000001,0.29537174985,0.4288152,0,0,0,0,0,0,0,0,0
2,23,0.299774868,0.22155355039000002,0.5555106,0,0,0,0,0,0,0,0,0
2,32,0.2548581056,0.08866100096000001,0.6822060000000001,0,0,0,0,0,0,0,0,0
3,59,0.2098424076,0.08866100096000001,0.36059459999999993,0,0,0,0,0,0,0,0,0
41,74,0.8094910792,0.16247920042000003,0.6919518000000001,0,0,0,0,0,0,0,0,0
70,169,0.7045204076,0.0,0.5652564,0,0,0,0,0,0,0,0,0
5,6,0.5696711848,0.41352044979,0.8089014,0,0,0,0,0,0,0,0,0
14,103,0.6745429208,0.22155355039000002,0.5652564,0,0,0,0,0,0,0,0,0
40,115,0.449662302,0.0,0.536019,0,0,0,0,0,0,0,0,0
82,327,0.7644753812,0.22155355039000002,0.3800862,0,0,0,0,0,0,0,0,0
64,494,0.7795135924,0.13289254943,0.2631366,0,0,0,0,0,0,0,0,0
4,98,0.3297523548,0.1919668994,0.6919518000000001,0,0,0,0,0,0,0,0,0
60,400,0.5996486716,0.28062790035999996,0.6724602000000001,0,0,0,0,0,0,0,0,0
41,196,0.5846104604,0.0,0.6724602000000001,0,0,0,0,0,0,0,0,0
215,333,0.7045204076,0.22155355039000002,0.5652564,0,0,0,0,0,0,0,0,0
15,48,0.19490313199999998,0.13289254943,0.4580526,0,0,0,0,0,0,0,0,0
13,86,0.4647005132,0.1919668994,0.7016975999999999,0,0,0,0,0,0,0,0,0
1,3,0.344790566,0.0,0.9063594,0,0,0,0,0,0,0,0,0
36,171,0.6296261584,0.08866100096000001,0.8089014,0,0,0,0,0,0,0,0,0
35,142,0.299774868,0.16247920042000003,0.3021198,0,0,0,0,0,0,0,0,0
3,23,0.149887434,0.16247920042000003,0.5750022,0,0,0,0,0,0,0,0,0
188,170,0.7195586187999999,0.1919668994,0.6432228000000001,0,0,0,0,0,0,0,0,0
3,21,0.2697973812,0.13289254943,0.8478846,0,0,0,0,0,0,0,0,0
46,182,0.5696711848,0.25104124937,0.7601724,0,0,0,0,0,0,0,0,0
67,176,0.6596036452,0.1919668994,0.7699181999999999,0,0,0,0,0,0,0,0,0
4,101,0.344790566,0.10340485045,0.6919518000000001,0,0,0,0,0,0,0,0,0
27,158,0.2548581056,0.10340485045,0.7894098,0,0,0,0,0,0,0,0,0
3,63,0.4196848152,0.16247920042000003,0.9161052,0,0,0,0,0,0,0,0,0
168,188,0.449662302,0.38403275081,0.37034040000000007,0,0,0,0,0,0,0,0,0
28,86,0.539693698,0.1919668994,0.8576304,0,0,0,0,0,0,0,0,0
38,167,0.4347230264,0.16247920042000003,0.6042396,0,0,0,0,0,0,0,0,0
60,171,0.644565434,0.10340485045,0.34110300000000005,0,0,0,0,0,0,0,0,0
8,39,0.3148130792,0.16247920042000003,0.47754420000000003,0,0,0,0,0,0,0,0,0
214,354,0.6145879472,0.16247920042000003,0.3800862,0,0,0,0,0,0,0,0,0
75,196,0.644565434,0.1919668994,0.4677984,0,0,0,0,0,0,0,0,0
6,27,0.449662302,0.0,0.9161052,0,0,0,0,0,0,0,0,0
92,393,0.6145879472,0.1919668994,0.3995778,0,0,0,0,0,0,0,0,0
37,76,0.4647005132,0.16247920042000003,0.4677984,0,0,0,0,0,0,0,0,0
13,36,0.2248806188,0.22155355039000002,0.584748,0,0,0,0,0,0,0,0,0
3,5,0.4347230264,0.0,0.7991556,0,0,0,0,0,0,0,0,0
321,271,0.449662302,0.38403275081,0.2241534,0,0,0,0,0,0,0,0,0
26,164,0.1798649208,0.35444609982,0.31186559999999997,0,0,0,0,0,0,0,0,0
2,5,0.3297523548,0.13289254943,0.5165274,0,0,0,0,0,0,0,0,0
54,126,0.6745429208,0.10340485045,0.536019,0,0,0,0,0,0,0,0,0
30,461,0.5246554868,0.28062790035999996,0.5457648,0,0,0,0,0,0,0,0,0
70,144,0.7944528679999999,0.22155355039000002,0.6432228000000001,0,0,0,0,0,0,0,0,0
33,60,0.689581132,0.16247920042000003,0.6432228000000001,0,0,0,0,0,0,0,0,0
4,100,0.5246554868,0.13289254943,0.7114434,0,0,0,0,0,0,0,0,0
129,223,0.5996486716,0.25104124937,0.584748,0,0,0,0,0,0,0,0,0
12,172,0.4196848152,0.48733864925,0.6529685999999999,0,0,0,0,0,0,0,0,0
37,87,0.4196848152,0.25104124937,0.4580526,0,0,0,0,0,0,0,0,0
3,5,0.6296261584,0.08866100096000001,0.7699181999999999,0,0,0,0,0,0,0,0,0
22,123,0.2248806188,0.1919668994,0.3995778,0,0,0,0,0,0,0,0,0
53,158,0.6745429208,0.13289254943,0.6042396,0,0,0,0,0,0,0,0,0
29,197,0.644565434,0.1919668994,0.5652564,0,0,0,0,0,0,0,0,0
9,56,0.299774868,0.0,0.5457648,0,0,0,0,0,0,0,0,0
34,179,0.644565434,0.22155355039000002,0.4970358,0,0,0,0,0,0,0,0,0
4,159,0.2548581056,0.10340485045,0.8478846,0,0,0,0,0,0,0,0,0
2,63,0.1199099472,0.54641299922,0.41906940000000004,0,0,0,0,0,0,0,0,0
70,201,0.6596036452,0.22155355039000002,0.8186471999999999,0,0,0,0,0,0,0,0,0
97,512,0.8244303548,0.32495840084000005,0.3800862,0,0,0,0,0,0,0,0,0
17,90,0.2848355924,0.22155355039000002,0.7309350000000001,0,0,0,0,0,0,0,0,0
29,122,0.5996486716,0.08866100096000001,0.7114434,0,0,0,0,0,0,0,0,0
4,8,0.4047455396,0.28062790035999996,0.6919518000000001,0,0,0,0,0,0,0,0,0
6,11,0.1199099472,0.29537174985,0.4483068,0,0,0,0,0,0,0,0,0
3,6,0.3297523548,0.13289254943,0.6822060000000001,0,0,0,0,0,0,0,0,0
1,5,0.3597298416,0.10340485045,0.7406808000000001,0,0,0,0,0,0,0,0,0
74,81,0.38970732840000005,0.32495840084000005,0.38983199999999996,0,0,0,0,0,0,0,0,0
47,159,0.5996486716,0.25104124937,0.8089014,0,0,0,0,0,0,0,0,0
1,10,0.3148130792,0.22155355039000002,0.8478846,0,0,0,0,0,0,0,0,0
2,28,0.4047455396,0.28062790035999996,0.6042396,0,0,0,0,0,0,0,0,0
32,67,0.6596036452,0.22155355039000002,0.7211891999999999,0,0,0,0,0,0,0,0,0
26,67,0.6145879472,0.28062790035999996,0.48729,0,0,0,0,0,0,0,0,0
6,152,0.5546329736,0.28062790035999996,0.9161052,0,0,0,0,0,0,0,0,0
2,12,0.2098424076,0.16247920042000003,0.5750022,0,0,0,0,0,0,0,0,0
8,31,0.6596036452,0.10340485045,0.7699181999999999,0,0,0,0,0,0,0,0,0
18,46,0.38970732840000005,0.38403275081,0.7406808000000001,0,0,0,0,0,0,0,0,0
12,26,0.5996486716,0.16247920042000003,0.7114434,0,0,0,0,0,0,0,0,0
95,224,0.6745429208,0.08866100096000001,0.3021198,0,0,0,0,0,0,0,0,0
31,105,0.644565434,0.29537174985,0.6822060000000001,0,0,0,0,0,0,0,0,0
47,93,0.6296261584,0.13289254943,0.5944938000000001,0,0,0,0,0,0,0,0,0
37,156,0.5097162112,0.13289254943,0.584748,0,0,0,0,0,0,0,0,0
1,4,0.3297523548,0.13289254943,0.9063594,0,0,0,0,0,0,0,0,0
43,153,0.839468566,0.35444609982,0.34110300000000005,0,0,0,0,0,0,0,0,0
8,96,0.1798649208,0.32495840084000005,0.4288152,0,0,0,0,0,0,0,0,0
6,17,0.2098424076,0.28062790035999996,0.6334770000000001,0,0,0,0,0,0,0,0,0
70,371,0.7045204076,0.1919668994,0.35084879999999996,0,0,0,0,0,0,0,0,0
26,94,0.8694460528,0.1919668994,0.38983199999999996,0,0,0,0,0,0,0,0,0
2,5,0.6745429208,0.13289254943,0.6822060000000001,0,0,0,0,0,0,0,0,0
7,84,0.4647005132,0.41352044979,0.7991556,0,0,0,0,0,0,0,0,0
63,117,0.6745429208,0.28062790035999996,0.5652564,0,0,0,0,0,0,0,0,0
65,113,0.6145879472,0.1919668994,0.41906940000000004,0,0,0,0,0,0,0,0,0
34,319,0.644565434,0.16247920042000003,0.5262732,0,0,0,0,0,0,0,0,0
2,12,0.689581132,0.0,0.536019,0,0,0,0,0,0,0,0,0
5,32,0.689581132,0.1919668994,0.6432228000000001,0,0,0,0,0,0,0,0,0
20,42,0.2098424076,0.44310710078000004,0.4677984,0,0,0,0,0,0,0,0,0
78,236,0.8994235396,0.16247920042000003,0.35084879999999996,0,0,0,0,0,0,0,0,0
8,20,0.344790566,0.16247920042000003,0.6919518000000001,0,0,0,0,0,0,0,0,0
1,3,0.2548581056,0.10340485045,0.7309350000000001,0,0,0,0,0,0,0,0,0
12,298,0.449662302,0.41352044979,0.6139854,0,0,0,0,0,0,0,0,0
251,419,0.6145879472,0.35444609982,0.41906940000000004,0,0,0,0,0,0,0,0,0
105,218,0.4347230264,0.08866100096000001,0.8576304,0,0,0,0,0,0,0,0,0
3,11,0.2848355924,0.0,0.6822060000000001,0,0,0,0,0,0,0,0,0
79,488,0.5846104604,0.13289254943,0.6724602000000001,0,0,0,0,0,0,0,0,0
5,33,0.2848355924,0.28062790035999996,0.7309350000000001,0,0,0,0,0,0,0,0,0
6,15,0.5246554868,0.1919668994,0.9161052,0,0,0,0,0,0,0,0,0
32,179,0.6596036452,0.08866100096000001,0.4677984,0,0,0,0,0,0,0,0,0
58,119,0.6145879472,0.28062790035999996,0.3995778,0,0,0,0,0,0,0,0,0
8,31,0.2697973812,0.16247920042000003,0.5457648,0,0,0,0,0,0,0,0,0
10,82,0.49467799999999995,0.28062790035999996,0.536019,0,0,0,0,0,0,0,0,0
49,287,0.7495361056000001,0.22155355039000002,0.536019,0,0,0,0,0,0,0,0,0
40,146,0.539693698,0.13289254943,0.7894098,0,0,0,0,0,0,0,0,0
1,8,0.5246554868,0.10340485045,0.7114434,0,0,0,0,0,0,0,0,0
3,10,0.539693698,0.0,0.8576304,0,0,0,0,0,0,0,0,0
34,153,0.344790566,0.1919668994,0.4483068,0,0,0,0,0,0,0,0,0
21,141,0.6145879472,0.13289254943,0.6334770000000001,0,0,0,0,0,0,0,0,0
1,84,0.149887434,0.16247920042000003,0.8381388000000001,0,0,0,0,0,0,0,0,0
7,79,0.2848355924,0.0,0.34110300000000005,0,0,0,0,0,0,0,0,0
46,329,0.6596036452,0.13289254943,0.7699181999999999,0,0,0,0,0,0,0,0,0
69,665,0.5846104604,0.29537174985,0.19491599999999998,0,0,0,0,0,0,0,0,0
1,9,0.344790566,0.0,0.8478846,0,0,0,0,0,0,0,0,0
11,66,0.2848355924,0.25104124937,0.5457648,0,0,0,0,0,0,0,0,0
1,4,0.4647005132,0.22155355039000002,0.6139854,0,0,0,0,0,0,0,0,0
10,50,0.2848355924,0.25104124937,0.5457648,0,0,0,0,0,0,0,0,0
11,19,0.3297523548,0.1919668994,0.47754420000000003,0,0,0,0,0,0,0,0,0
179,151,0.689581132,0.1919668994,0.6822060000000001,0,0,0,0,0,0,0,0,0
31,98,0.5097162112,0.32495840084000005,0.47754420000000003,0,0,0,0,0,0,0,0,0
30,138,0.5097162112,0.13289254943,0.47754420000000003,0,0,0,0,0,0,0,0,0
71,248,0.689581132,0.0,0.7211891999999999,0,0,0,0,0,0,0,0,0
1,32,0.2098424076,0.10340485045,0.9063594,0,0,0,0,0,0,0,0,0
24,143,0.5696711848,0.1919668994,0.8673761999999999,0,0,0,0,0,0,0,0,0
138,236,0.344790566,0.16247920042000003,0.4483068,0,0,0,0,0,0,0,0,0
8,34,0.299774868,0.41352044979,0.47754420000000003,0,0,0,0,0,0,0,0,0
1,9,0.2548581056,0.16247920042000003,0.584748,0,0,0,0,0,0,0,0,0
1,3,0.3297523548,0.29537174985,0.38983199999999996,0,0,0,0,0,0,0,0,0
52,142,0.6145879472,0.10340485045,0.7211891999999999,0,0,0,0,0,0,0,0,0
96,181,0.6296261584,0.25104124937,0.7211891999999999,0,0,0,0,0,0,0,0,0
108,194,0.6145879472,0.1919668994,0.5944938000000001,0,0,0,0,0,0,0,0,0
20,193,0.344790566,0.22155355039000002,0.6919518000000001,0,0,0,0,0,0,0,0,0
40,112,0.4347230264,0.22155355039000002,0.4288152,0,0,0,0,0,0,0,0,0
18,107,0.4196848152,0.1919668994,0.4288152,0,0,0,0,0,0,0,0,0
72,169,0.6145879472,0.48733864925,0.37034040000000007,0,0,0,0,0,0,0,0,0
22,49,0.4047455396,0.38403275081,0.36059459999999993,0,0,0,0,0,0,0,0,0
5,4,0.449662302,0.45785095026999995,0.4970358,0,0,0,0,0,0,0,0,0
23,223,0.4647005132,0.60548734919,0.6529685999999999,0,0,0,0,0,0,0,0,0
1,2,0.4196848152,0.16247920042000003,0.7991556,0,0,0,0,0,0,0,0,0
52,257,0.4347230264,0.29537174985,0.32161140000000005,0,0,0,0,0,0,0,0,0
19,155,0.4047455396,0.08866100096000001,0.6432228000000001,0,0,0,0,0,0,0,0,0
2,4,0.3148130792,0.16247920042000003,0.6432228000000001,0,0,0,0,0,0,0,0,0
213,244,0.6145879472,0.08866100096000001,0.4288152,0,0,0,0,0,0,0,0,0
17,55,0.6296261584,0.29537174985,0.6724602000000001,0,0,0,0,0,0,0,0,0
3,84,0.4047455396,0.35444609982,0.48729,0,0,0,0,0,0,0,0,0
34,142,0.6296261584,0.1919668994,0.7211891999999999,0,0,0,0,0,0,0,0,0
2,7,0.6596036452,0.0,0.8186471999999999,0,0,0,0,0,0,0,0,0
118,329,0.6145879472,0.13289254943,0.4580526,0,0,0,0,0,0,0,0,0
1,7,0.299774868,0.0,0.5457648,0,0,0,0,0,0,0,0,0
1,46,0.2848355924,0.38403275081,0.7894098,0,0,0,0,0,0,0,0,0
10,279,0.299774868,0.29537174985,0.4483068,0,0,0,0,0,0,0,0,0
7,61,0.4347230264,0.16247920042000003,0.34110300000000005,0,0,0,0,0,0,0,0,0
19,72,0.7045204076,0.10340485045,0.5652564,0,0,0,0,0,0,0,0,0
13,98,0.3148130792,0.1919668994,0.3800862,0,0,0,0,0,0,0,0,0
1,2,0.19490313199999998,0.22155355039000002,0.6724602000000001,0,0,0,0,0,0,0,0,0
39,98,0.4047455396,0.28062790035999996,0.5262732,0,0,0,0,0,0,0,0,0
1,7,0.1199099472,0.22155355039000002,0.48729,0,0,0,0,0,0,0,0,0
1,3,0.2697973812,0.32495840084000005,0.40932359999999995,0,0,0,0,0,0,0,0,0
2,2,0.539693698,0.25104124937,0.9161052,0,0,0,0,0,0,0,0,0
2,4,0.4347230264,0.1919668994,0.5262732,0,0,0,0,0,0,0,0,0
14,80,0.1649256452,0.44310710078000004,0.3313572,0,0,0,0,0,0,0,0,0
29,84,0.644565434,0.38403275081,0.5652564,0,0,0,0,0,0,0,0,0
44,186,0.38970732840000005,0.22155355039000002,0.40932359999999995,0,0,0,0,0,0,0,0,0
29,70,0.3297523548,0.28062790035999996,0.41906940000000004,0,0,0,0,0,0,0,0,0
24,462,0.6596036452,0.29537174985,0.7211891999999999,0,0,0,0,0,0,0,0,0
6,148,0.2697973812,0.0,0.8478846,0,0,0,0,0,0,0,0,0
50,566,0.5097162112,0.16247920042000003,0.7504265999999999,0,0,0,0,0,0,0,0,0
77,127,0.6745429208,0.0,0.536019,0,0,0,0,0,0,0,0,0
53,234,0.5246554868,0.1919668994,0.36059459999999993,0,0,0,0,0,0,0,0,0
18,73,0.299774868,0.32495840084000005,0.47754420000000003,0,0,0,0,0,0,0,0,0
4,13,0.539693698,0.25104124937,0.8576304,0,0,0,0,0,0,0,0,0
56,169,0.5097162112,0.0,0.40932359999999995,0,0,0,0,0,0,0,0,0
38,70,0.839468566,0.28062790035999996,0.40932359999999995,0,0,0,0,0,0,0,0,0
19,177,0.299774868,0.29537174985,0.7406808000000001,0,0,0,0,0,0,0,0,0
105,788,0.689581132,0.13289254943,0.2631366,0,0,0,0,0,0,0,0,0
2,9,0.5546329736,0.08866100096000001,0.8089014,0,0,0,0,0,0,0,0,0
18,50,0.5546329736,0.16247920042000003,0.8576304,0,0,0,0,0,0,0,0,0
6,23,0.5696711848,0.10340485045,0.8673761999999999,0,0,0,0,0,0,0,0,0
3,7,0.149887434,0.10340485045,0.5652564,0,0,0,0,0,0,0,0,0
2,3,0.4047455396,0.32495840084000005,0.9161052,0,0,0,0,0,0,0,0,0
1,5,0.2548581056,0.29537174985,0.5457648,0,0,0,0,0,0,0,0,0
3,8,0.2697973812,0.10340485045,0.7309350000000001,0,0,0,0,0,0,0,0,0
2,37,0.38970732840000005,0.22155355039000002,0.0,0,0,0,0,0,0,0,0,0
26,148,0.5097162112,0.1919668994,0.8089014,0,0,0,0,0,0,0,0,0
31,91,0.3148130792,0.28062790035999996,0.3021198,0,0,0,0,0,0,0,0,0
4,103,0.4796397888,0.25104124937,0.8576304,0,0,0,0,0,0,0,0,0
39,193,0.6745429208,0.22155355039000002,0.6042396,0,0,0,0,0,0,0,0,0
5,28,0.37476805280000003,0.0,0.6432228000000001,0,0,0,0,0,0,0,0,0
17,312,0.38970732840000005,0.5169253002399999,0.41906940000000004,0,0,0,0,0,0,0,0,0
49,111,0.8094910792,0.1919668994,0.4288152,0,0,0,0,0,0,0,0,0
60,455,0.6145879472,0.16247920042000003,0.536019,0,0,0,0,0,0,0,0,0
147,245,0.6145879472,0.16247920042000003,0.5165274,0,0,0,0,0,0,0,0,0
22,248,0.5996486716,0.22155355039000002,0.8089014,0,0,0,0,0,0,0,0,0
33,98,0.6296261584,0.1919668994,0.4580526,0,0,0,0,0,0,0,0,0
2,7,0.0299774868,0.28062790035999996,0.3995778,0,0,0,0,0,0,0,0,0
16,156,0.2098424076,0.13289254943,0.6237311999999999,0,0,0,0,0,0,0,0,0
18,59,0.2848355924,0.28062790035999996,0.438561,0,0,0,0,0,0,0,0,0
16,53,0.4347230264,0.28062790035999996,0.7991556,0,0,0,0,0,0,0,0,0
6,38,0.2098424076,0.32495840084000005,0.4288152,0,0,0,0,0,0,0,0,0
33,282,0.689581132,0.25104124937,0.536019,0,0,0,0,0,0,0,0,0
162,210,0.839468566,0.29537174985,0.40932359999999995,0,0,0,0,0,0,0,0,0
2,72,0.1349481584,0.28062790035999996,0.6237311999999999,0,0,0,0,0,0,0,0,0
52,155,0.6596036452,0.45785095026999995,0.7699181999999999,0,0,0,0,0,0,0,0,0
188,259,0.4196848152,0.22155355039000002,0.6529685999999999,0,0,0,0,0,0,0,0,0
8,20,0.4047455396,0.22155355039000002,0.6042396,0,0,0,0,0,0,0,0,0
82,195,0.689581132,0.44310710078000004,0.32161140000000005,0,0,0,0,0,0,0,0,0
77,489,0.6296261584,0.29537174985,0.2338992,0,0,0,0,0,0,0,0,0
18,322,0.5846104604,0.1919668994,0.7601724,0,0,0,0,0,0,0,0,0
129,602,0.4796397888,0.28062790035999996,0.2826282,0,0,0,0,0,0,0,0,0
18,113,0.4047455396,0.35444609982,0.7991556,0,0,0,0,0,0,0,0,0
12,119,0.539693698,0.08866100096000001,0.7601724,0,0,0,0,0,0,0,0,0
17,66,0.6296261584,0.0,0.6724602000000001,0,0,0,0,0,0,0,0,0
49,88,0.5846104604,0.16247920042000003,0.8673761999999999,0,0,0,0,0,0,0,0,0
20,49,0.19490313199999998,0.22155355039000002,0.38983199999999996,0,0,0,0,0,0,0,0,0
78,128,0.6745429208,0.41352044979,0.4677984,0,0,0,0,0,0,0,0,0
86,443,0.7045204076,0.5169253002399999,0.5652564,0,0,0,0,0,0,0,0,0
1,21,0.2398198944,0.0,0.8381388000000001,0,0,0,0,0,0,0,0,0
49,96,0.4047455396,0.0,0.7406808000000001,0,0,0,0,0,0,0,0,0
9,247,0.3297523548,0.1919668994,0.7406808000000001,0,0,0,0,0,0,0,0,0
1,54,0.3297523548,0.38403275081,0.7406808000000001,0,0,0,0,0,0,0,0,0
14,19,0.5246554868,0.0,0.8576304,0,0,0,0,0,0,0,0,0
4,70,0.2098424076,0.29537174985,0.8478846,0,0,0,0,0,0,0,0,0
31,50,0.5696711848,0.13289254943,0.7601724,0,0,0,0,0,0,0,0,0
1,12,0.2548581056,0.08866100096000001,0.536019,0,0,0,0,0,0,0,0,0
82,232,0.6745429208,0.16247920042000003,0.3021198,0,0,0,0,0,0,0,0,0
