,TimeStamp,StandardTemperature,Humidity,Wind,Ticket1,Ticket2,Time,Date,Day,Weekend,Season,quarters
5868,2067-09-29 15:02:07,0.6296261584,76.99182,0.16247920042,33,150,15:02:07,2067-09-29,Thursday,0,Fall,q3
5869,2067-07-25 00:02:07,0.6596036452,72.11892,0.13289254943,22,31,00:02:07,2067-07-25,Monday,0,Summer,q3
5870,2068-08-16 07:02:07,0.6596036452,81.86472,0.16247920042,25,452,07:02:07,2068-08-16,Thursday,0,Summer,q3
5871,2067-10-11 02:02:07,0.4047455396,84.78846,0.0,2,3,02:02:07,2067-10-11,Tuesday,0,Fall,q4
5872,2067-12-12 10:02:07,0.3597298416,84.78846,0.08866100096,10,79,10:02:07,2067-12-12,Monday,0,Winter,q4
5873,2067-04-11 00:02:07,0.4047455396,48.729,0.22155355039,2,6,00:02:07,2067-04-11,Monday,0,Spring,q2
5874,2067-11-18 18:02:07,0.3148130792,38.00862,0.25104124937,24,186,18:02:07,2067-11-18,Friday,0,Fall,q4
5875,2068-02-19 06:02:07,0.0749931848,47.75442,0.38403275081,1,3,06:02:07,2068-02-19,Sunday,1,Winter,q1
5876,2068-03-22 08:02:07,0.4347230264,75.04266,0.10340485045,22,603,08:02:07,2068-03-22,Thursday,0,Spring,q1
5877,2067-11-20 15:02:07,0.4796397888,40.93236,0.32495840084,90,222,15:02:07,2067-11-20,Sunday,1,Fall,q4
5878,2068-02-13 14:02:07,0.4047455396,34.1103,0.16247920042,15,127,14:02:07,2068-02-13,Monday,0,Winter,q1
5879,2067-07-27 21:02:07,0.794452868,64.32228,0.16247920042,34,210,21:02:07,2067-07-27,Wednesday,0,Summer,q3
5880,2068-01-24 15:02:07,0.4347230264,60.42396,0.48733864925,7,124,15:02:07,2068-01-24,Tuesday,0,Winter,q1
5881,2068-08-08 01:02:07,0.5996486716,80.89014,0.08866100096,6,29,01:02:07,2068-08-08,Wednesday,0,Summer,q3
5882,2067-07-25 17:02:07,0.7795135924,47.75442,0.32495840084,73,474,17:02:07,2067-07-25,Monday,0,Summer,q3
5883,2068-08-16 22:02:07,0.6145879472,67.24602,0.22155355039,42,219,22:02:07,2068-08-16,Thursday,0,Summer,q3
5884,2068-04-25 05:02:07,0.4796397888,38.00862,0.28062790036,1,35,05:02:07,2068-04-25,Wednesday,0,Spring,q2
5885,2067-04-08 10:02:07,0.299774868,64.32228,0.28062790036,13,64,10:02:07,2067-04-08,Friday,0,Spring,q2
5886,2067-04-08 04:02:07,0.2248806188,90.63594,0.25104124937,1,4,04:02:07,2067-04-08,Friday,0,Spring,q2
5887,2067-10-01 11:02:07,0.5696711848,80.89014,0.08866100096,119,269,11:02:07,2067-10-01,Saturday,1,Fall,q4
5888,2068-05-29 19:02:07,0.6145879472,67.24602,0.22155355039,45,321,19:02:07,2068-05-29,Tuesday,0,Spring,q2
5889,2067-04-05 17:02:07,0.4047455396,19.4916,0.13289254943,35,266,17:02:07,2067-04-05,Tuesday,0,Spring,q2
5890,2067-05-18 07:02:07,0.4647005132,70.16976,0.1919668994,26,294,07:02:07,2067-05-18,Wednesday,0,Spring,q2
5891,2067-02-13 19:02:07,0.2848355924,59.44938,0.13289254943,2,21,19:02:07,2067-02-13,Sunday,1,Winter,q1
5892,2067-06-19 12:02:07,0.7495361056,44.83068,0.0,177,245,12:02:07,2067-06-19,Sunday,1,Summer,q2
5893,2067-12-10 02:02:07,0.2548581056,63.3477,0.16247920042,10,42,02:02:07,2067-12-10,Saturday,1,Winter,q4
5894,2068-05-21 04:02:07,0.5097162112,75.04266,0.22155355039,4,4,04:02:07,2068-05-21,Monday,0,Spring,q2
5895,2068-05-21 20:02:07,0.539693698,85.76304,0.1919668994,12,179,20:02:07,2068-05-21,Monday,0,Spring,q2
5896,2067-12-24 12:02:07,0.2548581056,43.8561,0.28062790036,29,217,12:02:07,2067-12-24,Saturday,1,Winter,q4
5897,2067-07-15 03:02:08,0.6296261584,76.99182,0.10340485045,3,5,03:02:08,2067-07-15,Friday,0,Summer,q3
5898,2068-08-16 14:02:08,0.7644753812,31.18656,0.22155355039,87,162,14:02:08,2068-08-16,Thursday,0,Summer,q3
5899,2068-04-11 03:02:08,0.4347230264,56.52564,0.08866100096,1,4,03:02:08,2068-04-11,Wednesday,0,Spring,q2
5900,2067-07-23 06:02:08,0.5696711848,76.01724,0.16247920042,17,22,06:02:08,2067-07-23,Saturday,1,Summer,q3
5901,2068-08-09 21:02:08,0.7195586188,64.32228,0.22155355039,42,302,21:02:08,2068-08-09,Thursday,0,Summer,q3
5902,2067-04-01 17:02:08,0.2848355924,35.08488,0.35444609982,24,203,17:02:08,2067-04-01,Friday,0,Spring,q2
5903,2068-01-03 12:02:08,0.3148130792,78.94098,0.08866100096,9,17,12:02:08,2068-01-03,Tuesday,0,Winter,q1
5904,2067-02-05 16:02:08,0.2398198944,58.4748,0.16247920042,20,89,16:02:08,2067-02-05,Saturday,1,Winter,q1
5905,2068-07-28 10:02:08,0.539693698,85.76304,0.25104124937,50,220,10:02:08,2068-07-28,Saturday,1,Summer,q3
5906,2067-09-09 03:02:08,0.5546329736,80.89014,0.16247920042,5,5,03:02:08,2067-09-09,Friday,0,Fall,q3
5907,2067-04-01 15:02:08,0.3148130792,35.08488,0.25104124937,44,80,15:02:08,2067-04-01,Friday,0,Spring,q2
5908,2068-02-26 20:02:08,0.2848355924,50.67816,0.28062790036,23,82,20:02:08,2068-02-26,Sunday,1,Winter,q1
5909,2068-03-10 05:02:08,0.3597298416,90.63594,0.08866100096,2,2,05:02:08,2068-03-10,Saturday,1,Spring,q1
5910,2067-04-06 22:02:08,0.2248806188,90.63594,0.22155355039,4,22,22:02:08,2067-04-06,Wednesday,0,Spring,q2
5911,2068-06-06 21:02:08,0.6296261584,55.55106,0.10340485045,42,264,21:02:08,2068-06-06,Wednesday,0,Summer,q2
5912,2067-11-29 09:02:08,0.4047455396,91.61052,0.0,3,148,09:02:08,2067-11-29,Tuesday,0,Fall,q4
5913,2068-06-18 16:02:08,0.7045204076,39.95778,0.41352044979,88,341,16:02:08,2068-06-18,Monday,0,Summer,q2
5914,2067-02-08 20:02:08,0.2248806188,84.78846,0.13289254943,6,70,20:02:08,2067-02-08,Tuesday,0,Winter,q1
5915,2068-05-10 03:02:08,0.449662302,85.76304,0.0,3,5,03:02:08,2068-05-10,Thursday,0,Spring,q2
5916,2067-01-29 14:02:08,0.1349481584,32.16114,0.10340485045,12,65,14:02:08,2067-01-29,Saturday,1,Winter,q1
5917,2067-04-20 23:02:08,0.4047455396,69.19518,0.13289254943,6,58,23:02:08,2067-04-20,Wednesday,0,Spring,q2
5918,2068-05-17 05:02:08,0.449662302,70.16976,0.29537174985,2,24,05:02:08,2068-05-17,Thursday,0,Spring,q2
5919,2067-02-14 16:02:08,0.344790566,55.55106,0.13289254943,17,99,16:02:08,2067-02-14,Monday,0,Winter,q1
5920,2067-01-20 00:02:08,0.1199099472,57.50022,0.28062790036,2,7,00:02:08,2067-01-20,Thursday,0,Winter,q1
5921,2068-02-19 20:02:08,0.1199099472,40.93236,0.32495840084,2,57,20:02:08,2068-02-19,Sunday,1,Winter,q1
5922,2067-03-21 09:02:08,0.299774868,51.65274,0.32495840084,14,128,09:02:08,2067-03-21,Monday,0,Spring,q1
5923,2067-07-24 23:02:08,0.6596036452,72.11892,0.13289254943,40,55,23:02:08,2067-07-24,Sunday,1,Summer,q3
5924,2068-03-09 23:02:08,0.3747680528,84.78846,0.0,5,20,23:02:08,2068-03-09,Friday,0,Spring,q1
5925,2067-07-16 14:02:08,0.7344978944,35.08488,0.13289254943,159,216,14:02:08,2067-07-16,Saturday,1,Summer,q3
5926,2068-04-23 07:02:08,0.494678,80.89014,0.13289254943,21,368,07:02:08,2068-04-23,Monday,0,Spring,q2
5927,2067-07-15 00:02:08,0.689581132,64.32228,0.10340485045,7,42,00:02:08,2067-07-15,Friday,0,Summer,q3
5928,2067-05-28 20:02:08,0.5996486716,59.44938,0.0,85,165,20:02:08,2067-05-28,Saturday,1,Spring,q2
5929,2068-07-12 17:02:08,0.839468566,34.1103,0.16247920042,115,576,17:02:08,2068-07-12,Thursday,0,Summer,q3
5930,2068-07-17 15:02:08,0.7045204076,39.95778,0.22155355039,78,189,15:02:08,2068-07-17,Tuesday,0,Summer,q3
5931,2067-07-25 16:02:08,0.794452868,51.65274,0.28062790036,46,221,16:02:08,2067-07-25,Monday,0,Summer,q3
5932,2067-02-28 03:02:08,0.299774868,40.93236,0.29537174985,3,4,03:02:08,2067-02-28,Monday,0,Winter,q1
5933,2067-02-02 16:02:08,0.194903132,90.63594,0.32495840084,2,36,16:02:08,2067-02-02,Wednesday,0,Winter,q1
5934,2067-12-13 19:02:08,0.449662302,97.458,0.29537174985,11,224,19:02:08,2067-12-13,Tuesday,0,Winter,q4
5935,2068-04-25 16:02:08,0.4196848152,75.04266,0.22155355039,37,200,16:02:08,2068-04-25,Wednesday,0,Spring,q2
5936,2067-02-15 09:02:08,0.194903132,50.67816,0.48733864925,8,129,09:02:08,2067-02-15,Tuesday,0,Winter,q1
5937,2067-01-11 18:02:08,0.2548581056,46.77984,0.1919668994,4,180,18:02:08,2067-01-11,Tuesday,0,Winter,q1
5938,2067-07-21 22:02:08,0.6145879472,55.55106,0.08866100096,43,135,22:02:08,2067-07-21,Thursday,0,Summer,q3
5939,2068-01-12 07:02:08,0.2248806188,67.24602,0.08866100096,4,213,07:02:08,2068-01-12,Thursday,0,Winter,q1
5940,2067-04-11 06:02:08,0.4196848152,56.52564,0.28062790036,4,44,06:02:08,2067-04-11,Monday,0,Spring,q2
5941,2067-05-18 13:02:09,0.6145879472,48.729,0.0,37,158,13:02:09,2067-05-18,Wednesday,0,Spring,q2
5942,2068-08-09 03:02:09,0.5996486716,80.89014,0.0,1,7,03:02:09,2068-08-09,Thursday,0,Summer,q3
5943,2067-02-28 21:02:09,0.194903132,73.0935,0.44310710078,2,34,21:02:09,2067-02-28,Monday,0,Winter,q1
5944,2068-07-24 04:02:09,0.6745429208,60.42396,0.0,1,8,04:02:09,2068-07-24,Tuesday,0,Summer,q3
5945,2068-04-05 21:02:09,0.4347230264,42.88152,0.28062790036,11,215,21:02:09,2068-04-05,Thursday,0,Spring,q2
5946,2067-07-31 05:02:09,0.7495361056,64.32228,0.08866100096,6,4,05:02:09,2067-07-31,Sunday,1,Summer,q3
5947,2067-01-26 01:02:09,0.2248806188,90.63594,0.13289254943,2,7,01:02:09,2067-01-26,Wednesday,0,Winter,q1
5948,2067-01-26 10:02:09,0.2697973812,90.63594,0.13289254943,2,47,10:02:09,2067-01-26,Wednesday,0,Winter,q1
5949,2067-03-05 06:02:09,0.2697973812,58.4748,0.0,2,7,06:02:09,2067-03-05,Saturday,1,Spring,q1
5950,2067-04-02 08:02:09,0.2248806188,42.88152,0.13289254943,25,43,08:02:09,2067-04-02,Saturday,1,Spring,q2
5951,2067-09-02 19:02:09,0.689581132,76.99182,0.10340485045,56,236,19:02:09,2067-09-02,Friday,0,Fall,q3
5952,2067-02-14 09:02:09,0.2697973812,77.9664,0.0,4,116,09:02:09,2067-02-14,Monday,0,Winter,q1
5953,2068-01-30 18:02:09,0.2398198944,90.63594,0.13289254943,8,276,18:02:09,2068-01-30,Monday,0,Winter,q1
5954,2067-11-17 10:02:09,0.4347230264,85.76304,0.22155355039,18,101,10:02:09,2067-11-17,Thursday,0,Fall,q4
5955,2068-01-14 03:02:09,0.3297523548,55.55106,0.10340485045,2,20,03:02:09,2068-01-14,Saturday,1,Winter,q1
5956,2067-03-02 07:02:09,0.149887434,52.62732,0.13289254943,3,95,07:02:09,2067-03-02,Wednesday,0,Spring,q1
5957,2067-06-26 21:02:09,0.6296261584,76.99182,0.13289254943,58,111,21:02:09,2067-06-26,Sunday,1,Summer,q2
5958,2067-11-30 03:02:09,0.4796397888,91.61052,0.35444609982,2,3,03:02:09,2067-11-30,Wednesday,0,Fall,q4
5959,2068-05-26 22:02:09,0.6145879472,45.80526,0.0,105,235,22:02:09,2068-05-26,Saturday,1,Spring,q2
5960,2068-06-07 17:02:09,0.6596036452,30.21198,0.16247920042,86,743,17:02:09,2068-06-07,Thursday,0,Summer,q2
5961,2067-09-19 23:02:09,0.5696711848,80.89014,0.10340485045,8,63,23:02:09,2067-09-19,Monday,0,Fall,q3
5962,2067-07-27 02:02:09,0.6596036452,81.86472,0.0,3,8,02:02:09,2067-07-27,Wednesday,0,Summer,q3
5963,2067-08-20 21:02:09,0.6296261584,80.89014,0.38403275081,41,128,21:02:09,2067-08-20,Saturday,1,Summer,q3
5964,2067-09-12 22:02:09,0.539693698,85.76304,0.57599965021,16,50,22:02:09,2067-09-12,Monday,0,Fall,q3
5965,2068-05-02 07:02:09,0.3597298416,69.19518,0.0,14,377,07:02:09,2068-05-02,Wednesday,0,Spring,q2
5966,2067-08-28 23:02:09,0.6596036452,72.11892,0.16247920042,21,49,23:02:09,2067-08-28,Sunday,1,Summer,q3
5967,2067-01-19 20:02:09,0.1349481584,48.729,0.32495840084,3,55,20:02:09,2067-01-19,Wednesday,0,Winter,q1
5968,2067-09-12 08:02:09,0.5996486716,76.01724,0.1919668994,46,57,08:02:09,2067-09-12,Monday,0,Fall,q3
5969,2067-02-21 19:02:09,0.3897073284,41.90694,0.48733864925,13,87,19:02:09,2067-02-21,Monday,0,Winter,q1
5970,2068-08-03 09:02:09,0.7644753812,47.75442,0.28062790036,35,330,09:02:09,2068-08-03,Friday,0,Summer,q3
5971,2067-11-06 07:02:09,0.2848355924,73.0935,0.0,8,16,07:02:09,2067-11-06,Sunday,1,Fall,q4
5972,2067-11-17 08:02:09,0.4047455396,91.61052,0.08866100096,19,419,08:02:09,2067-11-17,Thursday,0,Fall,q4
5973,2068-06-27 21:02:09,0.7495361056,42.88152,0.08866100096,43,303,21:02:09,2068-06-27,Wednesday,0,Summer,q2
5974,2068-01-01 02:02:09,0.2548581056,73.0935,0.08866100096,1,3,02:02:09,2068-01-01,Sunday,1,Winter,q1
5975,2068-04-08 11:02:09,0.4047455396,69.19518,0.1919668994,181,272,11:02:09,2068-04-08,Sunday,1,Spring,q2
5976,2067-05-05 23:02:09,0.5097162112,38.00862,0.08866100096,30,82,23:02:09,2067-05-05,Thursday,0,Spring,q2
5977,2067-09-13 08:02:09,0.5097162112,80.89014,0.38403275081,16,350,08:02:09,2067-09-13,Tuesday,0,Fall,q3
5978,2067-02-05 00:02:09,0.194903132,62.37312,0.35444609982,3,27,00:02:09,2067-02-05,Saturday,1,Winter,q1
5979,2068-04-14 01:02:09,0.4047455396,27.28824,0.25104124937,10,61,01:02:09,2068-04-14,Saturday,1,Spring,q2
5980,2067-05-13 23:02:09,0.4347230264,79.91556,0.13289254943,28,94,23:02:09,2067-05-13,Friday,0,Spring,q2
5981,2067-10-18 07:02:10,0.494678,85.76304,0.08866100096,20,334,07:02:10,2067-10-18,Tuesday,0,Fall,q4
5982,2068-02-14 18:02:10,0.4196848152,37.03404,0.1919668994,11,509,18:02:10,2068-02-14,Tuesday,0,Winter,q1
5983,2068-06-11 17:02:10,0.6145879472,37.03404,0.44310710078,102,734,17:02:10,2068-06-11,Monday,0,Summer,q2
5984,2067-05-13 14:02:10,0.6145879472,38.9832,0.44310710078,87,128,14:02:10,2067-05-13,Friday,0,Spring,q2
5985,2067-07-01 16:02:10,0.689581132,32.16114,0.41352044979,81,248,16:02:10,2067-07-01,Friday,0,Summer,q3
5986,2067-02-22 07:02:10,0.1798649208,31.18656,0.35444609982,3,104,07:02:10,2067-02-22,Tuesday,0,Winter,q1
5987,2067-08-28 02:02:10,0.6296261584,76.99182,0.1919668994,14,52,02:02:10,2067-08-28,Sunday,1,Summer,q3
5988,2067-11-13 07:02:10,0.2697973812,84.78846,0.10340485045,5,25,07:02:10,2067-11-13,Sunday,1,Fall,q4
5989,2067-10-14 12:02:10,0.6145879472,51.65274,0.0,62,175,12:02:10,2067-10-14,Friday,0,Fall,q4
5990,2068-06-19 12:02:10,0.5996486716,80.89014,0.25104124937,20,77,12:02:10,2068-06-19,Tuesday,0,Summer,q2
5991,2067-09-14 14:02:10,0.5097162112,90.63594,0.0,2,25,14:02:10,2067-09-14,Wednesday,0,Fall,q3
5992,2067-07-30 12:02:10,0.8544078416,36.05946,0.10340485045,72,165,12:02:10,2067-07-30,Saturday,1,Summer,q3
5993,2067-02-12 09:02:10,0.2248806188,97.458,0.08866100096,4,18,09:02:10,2067-02-12,Saturday,1,Winter,q1
5994,2068-04-09 05:02:10,0.4047455396,74.06808,0.48733864925,3,23,05:02:10,2068-04-09,Monday,0,Spring,q2
5995,2067-07-07 04:02:10,0.539693698,62.37312,0.13289254943,3,5,04:02:10,2067-07-07,Thursday,0,Summer,q3
5996,2067-12-27 21:02:10,0.3597298416,64.32228,0.08866100096,5,140,21:02:10,2067-12-27,Tuesday,0,Winter,q4
5997,2067-02-09 09:02:10,0.2548581056,90.63594,0.08866100096,5,120,09:02:10,2067-02-09,Wednesday,0,Winter,q1
5998,2068-02-10 09:02:10,0.2248806188,63.3477,0.1919668994,19,253,09:02:10,2068-02-10,Friday,0,Winter,q1
5999,2068-06-10 15:02:10,0.6296261584,33.13572,0.0,237,409,15:02:10,2068-06-10,Sunday,1,Summer,q2
6000,2067-07-02 08:02:10,0.644565434,46.77984,0.25104124937,28,86,08:02:10,2067-07-02,Saturday,1,Summer,q3
6001,2067-06-14 13:02:10,0.7195586188,41.90694,0.25104124937,56,142,13:02:10,2067-06-14,Tuesday,0,Summer,q2
6002,2067-08-12 04:02:10,0.5846104604,76.01724,0.13289254943,2,7,04:02:10,2067-08-12,Friday,0,Summer,q3
6003,2067-08-29 03:02:10,0.644565434,63.3477,0.13289254943,1,6,03:02:10,2067-08-29,Monday,0,Summer,q3
6004,2068-04-27 06:02:10,0.4196848152,85.76304,0.0,9,106,06:02:10,2068-04-27,Friday,0,Spring,q2
6005,2067-01-28 17:02:10,0.1199099472,27.28824,0.35444609982,11,152,17:02:10,2067-01-28,Friday,0,Winter,q1
6006,2068-03-05 02:02:10,0.2248806188,68.2206,0.29537174985,1,5,02:02:10,2068-03-05,Monday,0,Spring,q1
6007,2067-07-07 09:02:10,0.6296261584,40.93236,0.22155355039,34,228,09:02:10,2067-07-07,Thursday,0,Summer,q3
6008,2068-06-29 01:02:10,0.7344978944,73.0935,0.16247920042,4,29,01:02:10,2068-06-29,Friday,0,Summer,q2
6009,2067-01-18 07:02:10,0.2248806188,53.6019,0.0,3,98,07:02:10,2067-01-18,Tuesday,0,Winter,q1
6010,2067-03-25 01:02:10,0.4047455396,60.42396,0.25104124937,5,13,01:02:10,2067-03-25,Friday,0,Spring,q1
6011,2067-03-15 00:02:10,0.2848355924,46.77984,0.08866100096,2,10,00:02:10,2067-03-15,Tuesday,0,Spring,q1
6012,2067-02-16 15:02:10,0.1798649208,33.13572,0.28062790036,4,62,15:02:10,2067-02-16,Wednesday,0,Winter,q1
6013,2067-08-25 01:02:10,0.6145879472,63.3477,0.16247920042,14,12,01:02:10,2067-08-25,Thursday,0,Summer,q3
6014,2068-05-18 22:02:10,0.5246554868,34.1103,0.22155355039,45,191,22:02:10,2068-05-18,Friday,0,Spring,q2
6015,2067-08-17 06:02:10,0.6296261584,59.44938,0.0,10,111,06:02:10,2067-08-17,Wednesday,0,Summer,q3
6016,2067-07-12 05:02:10,0.6145879472,67.24602,0.0,2,20,05:02:10,2067-07-12,Tuesday,0,Summer,q3
6017,2068-07-28 07:02:10,0.539693698,85.76304,0.25104124937,9,30,07:02:10,2068-07-28,Saturday,1,Summer,q3
6018,2068-04-23 19:02:10,0.6596036452,34.1103,0.38403275081,62,462,19:02:10,2068-04-23,Monday,0,Spring,q2
6019,2067-09-13 07:02:10,0.5097162112,80.89014,0.35444609982,7,167,07:02:10,2067-09-13,Tuesday,0,Fall,q3
6020,2067-11-16 01:02:10,0.3597298416,84.78846,0.0,1,11,01:02:10,2067-11-16,Wednesday,0,Fall,q4
6021,2067-02-23 11:02:10,0.299774868,33.13572,0.29537174985,8,60,11:02:10,2067-02-23,Wednesday,0,Winter,q1
6022,2068-08-14 16:02:10,0.7195586188,64.32228,0.28062790036,102,345,16:02:10,2068-08-14,Tuesday,0,Summer,q3
6023,2067-03-15 20:02:10,0.3297523548,38.00862,0.08866100096,3,75,20:02:10,2067-03-15,Tuesday,0,Spring,q1
6024,2068-01-18 15:02:10,0.344790566,84.78846,0.08866100096,7,74,15:02:10,2068-01-18,Wednesday,0,Winter,q1
6025,2068-03-19 04:02:11,0.3297523548,59.44938,0.1919668994,1,4,04:02:11,2068-03-19,Monday,0,Spring,q1
6026,2068-03-28 08:02:11,0.4647005132,91.61052,0.10340485045,34,503,08:02:11,2068-03-28,Wednesday,0,Spring,q1
6027,2068-03-20 18:02:11,0.6296261584,33.13572,0.29537174985,97,639,18:02:11,2068-03-20,Tuesday,0,Spring,q1
6028,2068-03-27 16:02:11,0.5996486716,64.32228,0.22155355039,100,333,16:02:11,2068-03-27,Tuesday,0,Spring,q1
6029,2067-02-04 16:02:11,0.2697973812,77.9664,0.0,11,71,16:02:11,2067-02-04,Friday,0,Winter,q1
6030,2067-11-16 13:02:11,0.4796397888,49.70358,0.16247920042,32,137,13:02:11,2067-11-16,Wednesday,0,Fall,q4
6031,2068-08-07 20:02:11,0.644565434,68.2206,0.1919668994,56,398,20:02:11,2068-08-07,Tuesday,0,Summer,q3
6032,2067-10-26 12:02:11,0.494678,91.61052,0.32495840084,14,118,12:02:11,2067-10-26,Wednesday,0,Fall,q4
6033,2068-01-19 02:02:11,0.344790566,90.63594,0.25104124937,2,2,02:02:11,2068-01-19,Thursday,0,Winter,q1
6034,2068-04-16 23:02:11,0.4347230264,42.88152,0.29537174985,7,62,23:02:11,2068-04-16,Monday,0,Spring,q2
6035,2068-05-29 09:02:11,0.5546329736,80.89014,0.10340485045,47,288,09:02:11,2068-05-29,Tuesday,0,Spring,q2
6036,2067-11-24 09:02:11,0.299774868,59.44938,0.32495840084,15,185,09:02:11,2067-11-24,Thursday,0,Fall,q4
6037,2067-06-14 23:02:11,0.6296261584,76.99182,0.10340485045,19,73,23:02:11,2067-06-14,Tuesday,0,Summer,q2
6038,2067-09-18 15:02:11,0.6596036452,49.70358,0.29537174985,135,271,15:02:11,2067-09-18,Sunday,1,Fall,q3
6039,2067-12-27 12:02:11,0.4347230264,52.62732,0.13289254943,17,160,12:02:11,2067-12-27,Tuesday,0,Winter,q4
6040,2068-05-29 05:02:11,0.5246554868,85.76304,0.1919668994,1,18,05:02:11,2068-05-29,Tuesday,0,Spring,q2
6041,2067-05-16 11:02:11,0.6145879472,44.83068,0.22155355039,27,100,11:02:11,2067-05-16,Monday,0,Spring,q2
6042,2067-09-01 15:02:11,0.689581132,68.2206,0.0,29,105,15:02:11,2067-09-01,Thursday,0,Fall,q3
6043,2067-11-25 17:02:11,0.3297523548,30.21198,0.13289254943,18,362,17:02:11,2067-11-25,Friday,0,Fall,q4
6044,2067-12-08 03:02:11,0.2398198944,54.57648,0.25104124937,2,7,03:02:11,2067-12-08,Thursday,0,Winter,q4
6045,2068-05-28 01:02:11,0.539693698,85.76304,0.35444609982,5,12,01:02:11,2068-05-28,Monday,0,Spring,q2
6046,2067-10-17 04:02:11,0.449662302,91.61052,0.0,3,5,04:02:11,2067-10-17,Monday,0,Fall,q4
6047,2067-08-01 22:02:11,0.6596036452,81.86472,0.0,14,113,22:02:11,2067-08-01,Monday,0,Summer,q3
6048,2067-07-19 03:02:11,0.6596036452,76.99182,0.0,3,7,03:02:11,2067-07-19,Tuesday,0,Summer,q3
6049,2067-11-03 07:02:11,0.449662302,91.61052,0.08866100096,10,129,07:02:11,2067-11-03,Thursday,0,Fall,q4
6050,2068-02-29 13:02:11,0.4196848152,52.62732,0.29537174985,16,176,13:02:11,2068-02-29,Wednesday,0,Winter,q1
6051,2067-10-03 06:02:11,0.539693698,91.61052,0.08866100096,7,108,06:02:11,2067-10-03,Monday,0,Fall,q4
6052,2068-06-20 19:02:11,0.6296261584,33.13572,0.38403275081,124,549,19:02:11,2068-06-20,Wednesday,0,Summer,q2
6053,2067-11-09 01:02:11,0.3297523548,84.78846,0.0,3,9,01:02:11,2067-11-09,Wednesday,0,Fall,q4
6054,2067-11-16 06:02:11,0.3297523548,84.78846,0.0,1,99,06:02:11,2067-11-16,Wednesday,0,Fall,q4
6055,2067-09-13 03:02:11,0.5097162112,91.61052,0.29537174985,2,1,03:02:11,2067-09-13,Tuesday,0,Fall,q3
6056,2067-05-21 10:02:11,0.494678,91.61052,0.16247920042,35,134,10:02:11,2067-05-21,Saturday,1,Spring,q2
6057,2067-11-06 15:02:11,0.4196848152,34.1103,0.16247920042,89,203,15:02:11,2067-11-06,Sunday,1,Fall,q4
6058,2067-06-03 17:02:11,0.6745429208,56.52564,0.38403275081,78,415,17:02:11,2067-06-03,Friday,0,Summer,q2
6059,2067-11-25 20:02:11,0.2697973812,46.77984,0.1919668994,9,130,20:02:11,2067-11-25,Friday,0,Fall,q4
6060,2067-12-25 10:02:11,0.2248806188,58.4748,0.25104124937,8,123,10:02:11,2067-12-25,Sunday,1,Winter,q4
6061,2067-05-30 07:02:11,0.5246554868,91.61052,0.10340485045,14,224,07:02:11,2067-05-30,Monday,0,Spring,q2
6062,2067-09-15 20:02:11,0.539693698,91.61052,0.16247920042,7,84,20:02:11,2067-09-15,Thursday,0,Fall,q3
6063,2067-12-03 21:02:12,0.3897073284,79.91556,0.0,21,73,21:02:12,2067-12-03,Saturday,1,Winter,q4
6064,2067-12-31 11:02:12,0.2848355924,38.00862,0.35444609982,10,63,11:02:12,2067-12-31,Saturday,1,Winter,q4
6065,2068-01-15 20:02:12,0.299774868,50.67816,0.16247920042,8,120,20:02:12,2068-01-15,Sunday,1,Winter,q1
6066,2068-04-22 09:02:12,0.5097162112,54.57648,0.22155355039,98,155,09:02:12,2068-04-22,Sunday,1,Spring,q2
6067,2067-08-31 15:02:12,0.6745429208,46.77984,0.44310710078,64,142,15:02:12,2067-08-31,Wednesday,0,Summer,q3
6068,2067-12-14 09:02:12,0.4347230264,97.458,0.25104124937,1,65,09:02:12,2067-12-14,Wednesday,0,Winter,q4
6069,2068-04-01 05:02:12,0.4047455396,97.458,0.25104124937,1,7,05:02:12,2068-04-01,Sunday,1,Spring,q2
6070,2068-03-31 02:02:12,0.5097162112,75.04266,0.10340485045,15,56,02:02:12,2068-03-31,Saturday,1,Spring,q1
6071,2068-06-21 06:02:12,0.539693698,58.4748,0.28062790036,13,170,06:02:12,2068-06-21,Thursday,0,Summer,q2
6072,2068-02-22 09:02:12,0.299774868,59.44938,0.32495840084,6,227,09:02:12,2068-02-22,Wednesday,0,Winter,q1
6073,2067-12-10 10:02:12,0.3297523548,59.44938,0.13289254943,23,174,10:02:12,2067-12-10,Saturday,1,Winter,q4
6074,2067-05-16 19:02:12,0.539693698,41.90694,0.1919668994,46,340,19:02:12,2067-05-16,Monday,0,Spring,q2
6075,2067-07-04 08:02:12,0.6145879472,72.11892,0.1919668994,30,419,08:02:12,2067-07-04,Monday,0,Summer,q3
6076,2067-07-27 18:02:12,0.8244303548,57.50022,0.22155355039,69,430,18:02:12,2067-07-27,Wednesday,0,Summer,q3
6077,2067-02-10 13:02:12,0.1649256452,38.9832,0.41352044979,5,48,13:02:12,2067-02-10,Thursday,0,Winter,q1
6078,2068-06-14 02:02:12,0.494678,75.04266,0.08866100096,1,13,02:02:12,2068-06-14,Thursday,0,Summer,q2
6079,2067-10-24 17:02:12,0.5246554868,62.37312,0.13289254943,81,541,17:02:12,2067-10-24,Monday,0,Fall,q4
6080,2068-06-07 14:02:12,0.6596036452,30.21198,0.1919668994,62,194,14:02:12,2068-06-07,Thursday,0,Summer,q2
